timestamp,symbol,side,regime,ev,realized_rr,p_bull,p_bear,rr_ratio,pnl,bars_held,session_hour,regime_duration,session_weight,regime_weight,age_weight,expected_variance,exit_reason
2024-01-15T17:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.8427734375,0.1572265625,2.3,-100.1,7,17,,1.0,1.0,1.0,0.6302569508552551,sl_full
2024-01-16T09:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,2.202236587491162,0.88916015625,0.11083984375,2.2,220.2221,46,9,,1.0,1.0,1.0,0.6210032105445862,be_or_trail
2024-01-17T08:15:00+00:00,GBPJPY,buy,BIAS_UP,0.0,4.994974765150922,0.92578125,0.07421875,4.0,499.504,161,8,,1.0,1.0,1.0,0.6092263460159302,tp2
2024-01-17T13:45:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.876953125,0.123046875,3.77,-100.0993,52,13,,1.0,1.0,1.0,0.6334875226020813,sl_full
2024-01-17T13:45:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.880859375,0.119140625,2.88,-100.0993,12,13,,1.0,1.0,1.0,0.6300286650657654,sl_full
2024-01-17T14:00:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.8916015625,0.1083984375,3.92,-100.1009,8,14,,1.0,1.0,1.0,0.6254190802574158,sl_full
2024-01-17T14:15:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.85986328125,0.14013671875,2.35,-100.1,11,14,,1.0,1.0,1.0,0.633372962474823,sl_full
2024-01-17T14:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.89013671875,0.10986328125,2.93,-100.1001,11,14,,1.0,1.0,1.0,0.6233215928077698,sl_full
2024-01-17T14:30:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.8876953125,0.1123046875,2.42,-100.0996,21,14,,1.0,1.0,1.0,0.6230385303497314,sl_full
2024-01-17T15:45:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.7265625,0.2734375,2.24,-100.1001,5,15,,1.0,1.0,1.0,0.6577857136726379,sl_full
2024-01-17T16:15:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.80126953125,0.19873046875,2.22,-100.0994,3,16,,1.0,1.0,1.0,0.6411967277526855,sl_full
2024-01-17T17:00:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.90087890625,0.09912109375,2.21,-100.0999,39,17,,1.0,1.0,1.0,0.6179030537605286,sl_full
2024-01-17T17:15:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.9189453125,0.0810546875,2.23,-100.099,39,17,,1.0,1.0,1.0,0.6166099309921265,sl_full
2024-02-13T15:15:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.87109375,0.12890625,3.71,-100.1003,7,15,,1.0,1.0,1.0,0.6259868741035461,sl_full
2024-02-13T15:30:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.84619140625,0.15380859375,2.69,-100.1006,6,15,,1.0,1.0,1.0,0.633372962474823,sl_full
2024-02-13T15:45:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.8232421875,0.1767578125,2.25,-100.0995,5,15,,1.0,1.0,1.0,0.6399264335632324,sl_full
2024-02-13T16:45:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.89111328125,0.10888671875,3.91,-100.0995,1,16,,1.0,1.0,1.0,0.6139175295829773,sl_full
2024-02-13T17:00:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.884765625,0.115234375,2.91,-100.0997,3,17,,1.0,1.0,1.0,0.6165537238121033,sl_full
2024-02-13T17:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.85791015625,0.14208984375,2.34,-100.1003,2,17,,1.0,1.0,1.0,0.6247382760047913,sl_full
2024-02-22T07:00:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.91748046875,0.08251953125,4.0,-100.0998,6,7,,1.0,1.0,1.0,0.6108987927436829,sl_full
2024-02-22T07:15:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.92822265625,0.07177734375,3.23,-100.1002,7,7,,1.0,1.0,1.0,0.606723964214325,sl_full
2024-02-23T09:45:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.869140625,0.130859375,3.69,-100.1011,5,9,,1.0,1.0,1.0,0.6233782172203064,sl_full
2024-02-26T12:30:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.9208984375,0.0791015625,4.0,-100.0995,18,12,,1.0,1.0,1.0,0.6140855550765991,sl_full
2024-02-26T12:45:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.9189453125,0.0810546875,3.15,-100.1002,17,12,,1.0,1.0,1.0,0.6175093054771423,sl_full
2024-03-13T15:30:00+00:00,XAUUSD,buy,BIAS_UP,0.0,-1.0009999999899895,0.8115234375,0.1884765625,3.12,-100.0943,30,15,,1.0,1.0,1.0,0.653764009475708,sl_full
2024-03-20T08:30:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.68505859375,0.31494140625,2.38,-100.1003,2,8,,1.0,1.0,1.0,0.6589042544364929,sl_full
2024-03-20T08:45:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.79052734375,0.20947265625,2.43,-100.1003,1,8,,1.0,1.0,1.0,0.6373337507247925,sl_full
2024-03-20T09:00:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.8603515625,0.1396484375,2.35,-100.1002,16,9,,1.0,1.0,1.0,0.622359573841095,sl_full
2024-04-10T14:30:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.935546875,0.064453125,4.0,-100.1007,170,14,,1.0,1.0,1.0,0.6097834706306458,sl_full
2024-04-10T16:30:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.884765625,0.115234375,2.91,-100.0994,2,16,,1.0,1.0,1.0,0.6206644773483276,sl_full
2024-04-10T16:45:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.8603515625,0.1396484375,2.35,-100.1007,1,16,,1.0,1.0,1.0,0.6273509860038757,sl_full
2024-04-12T07:00:00+00:00,XAUUSD,buy,BIAS_UP,0.0,1.9201854658662683,0.8828125,0.1171875,3.83,192.0842,17,7,,1.0,1.0,1.0,0.6325428485870361,be_or_trail
2024-04-12T07:15:00+00:00,XAUUSD,buy,BIAS_UP,0.0,3.4017212510384747,0.89404296875,0.10595703125,2.96,340.1559,14,7,,1.0,1.0,1.0,0.628546416759491,be_or_trail
2024-04-12T07:30:00+00:00,XAUUSD,buy,BIAS_UP,0.0,3.051945033634264,0.869140625,0.130859375,2.37,305.227,13,7,,1.0,1.0,1.0,0.6360402703285217,tp2
2024-04-15T14:45:00+00:00,USDJPY,buy,BIAS_UP,0.0,1.5042562381715057,0.79248046875,0.20751953125,2.95,150.4253,75,14,,1.0,1.0,1.0,0.6397245526313782,be_or_trail
2024-04-15T15:00:00+00:00,USDJPY,buy,BIAS_UP,0.0,2.3207892482373786,0.783203125,0.216796875,2.41,232.0807,74,15,,1.0,1.0,1.0,0.6407057642936707,be_or_trail
2024-04-16T15:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.75341796875,0.24658203125,2.71,-100.0994,43,15,,1.0,1.0,1.0,0.6526223421096802,sl_full
2024-04-16T15:45:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.79443359375,0.20556640625,2.44,-100.1004,41,15,,1.0,1.0,1.0,0.6444092392921448,sl_full
2024-04-24T13:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,4.1283054719171774,0.88330078125,0.11669921875,3.83,412.8287,137,13,,1.0,1.0,1.0,0.6415435075759888,be_or_trail
2024-04-24T13:30:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.857421875,0.142578125,2.75,-100.0993,19,13,,1.0,1.0,1.0,0.6480697989463806,sl_full
2024-04-24T16:30:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.83203125,0.16796875,2.27,-100.0998,2,16,,1.0,1.0,1.0,0.6482735872268677,sl_full
2024-04-24T17:00:00+00:00,USDJPY,buy,BIAS_UP,0.0,2.170097717305405,0.88916015625,0.11083984375,2.2,217.01,31,17,,1.0,1.0,1.0,0.6292302012443542,be_or_trail
2024-04-25T07:00:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.8916015625,0.1083984375,3.92,-100.1009,6,7,,1.0,1.0,1.0,0.6147580146789551,sl_full
2024-04-25T07:30:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.89111328125,0.10888671875,2.94,-100.0992,4,7,,1.0,1.0,1.0,0.6155431866645813,sl_full
2024-04-25T07:45:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.869140625,0.130859375,2.37,-100.0994,3,7,,1.0,1.0,1.0,0.6236613392829895,sl_full
2024-04-25T08:15:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.85986328125,0.14013671875,3.6,-100.1002,1,8,,1.0,1.0,1.0,0.6282047033309937,sl_full
2024-05-17T16:15:00+00:00,XAUUSD,buy,BIAS_UP,0.0,3.962074149923337,0.86279296875,0.13720703125,3.63,396.2996,33,16,,1.0,1.0,1.0,0.6423241496086121,be_or_trail
2024-05-17T16:30:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.70361328125,0.29638671875,2.44,-100.1004,1,16,,1.0,1.0,1.0,0.6578445434570312,sl_full
2024-05-17T16:45:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.83349609375,0.16650390625,2.62,-100.0999,14,16,,1.0,1.0,1.0,0.6354946494102478,sl_full
2024-05-17T16:45:00+00:00,XAUUSD,buy,BIAS_UP,0.0,3.2402433083451565,0.88427734375,0.11572265625,2.9,324.0233,31,16,,1.0,1.0,1.0,0.643308162689209,be_or_trail
2024-05-20T12:30:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.8818359375,0.1181640625,2.41,-100.0997,85,12,,1.0,1.0,1.0,0.6236047148704529,sl_full
2024-05-20T13:15:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.92529296875,0.07470703125,2.24,-100.1008,83,13,,1.0,1.0,1.0,0.6070571541786194,sl_full
2024-05-27T16:00:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.78125,0.21875,2.88,-100.1003,1,16,,1.0,1.0,1.0,0.6451343894004822,sl_full
2024-05-27T16:30:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.87255859375,0.12744140625,2.84,-100.0995,5,16,,1.0,1.0,1.0,0.6247950196266174,sl_full
2024-05-27T16:45:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.89208984375,0.10791015625,2.44,-100.1001,32,16,,1.0,1.0,1.0,0.6224727034568787,sl_full
2024-06-26T09:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.85791015625,0.14208984375,3.58,-100.1006,59,9,,1.0,1.0,1.0,0.6284324526786804,sl_full
2024-07-01T10:15:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.75732421875,0.24267578125,2.73,-100.0997,5,10,,1.0,1.0,1.0,0.6698958873748779,sl_full
2024-07-02T17:15:00+00:00,GBPJPY,buy,BIAS_UP,0.0,2.4522123244922853,0.70458984375,0.29541015625,2.45,245.2232,39,17,,1.0,1.0,1.0,0.67305988073349,be_or_trail
2024-07-02T17:45:00+00:00,GBPJPY,buy,BIAS_UP,0.0,2.000268818185741,0.70263671875,0.29736328125,2.21,200.0285,36,17,,1.0,1.0,1.0,0.6718199253082275,be_or_trail
2024-07-03T07:15:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.90234375,0.09765625,4.0,-100.0998,11,7,,1.0,1.0,1.0,0.6158798933029175,sl_full
2024-07-03T07:30:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.8828125,0.1171875,2.9,-100.0997,10,7,,1.0,1.0,1.0,0.6211726665496826,sl_full
2024-07-03T08:00:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.884765625,0.115234375,2.42,-100.0997,8,8,,1.0,1.0,1.0,0.6208338141441345,sl_full
2024-07-03T08:30:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.7958984375,0.2041015625,2.21,-100.0998,6,8,,1.0,1.0,1.0,0.6447572708129883,sl_full
2024-07-05T16:45:00+00:00,XAUUSD,buy,BIAS_UP,0.0,-1.000999999989992,0.7705078125,0.2294921875,2.82,-100.1195,1,16,,1.0,1.0,1.0,0.6662227511405945,sl_full
2024-07-10T09:15:00+00:00,GBPJPY,buy,BIAS_UP,0.0,2.854857034260948,0.7744140625,0.2255859375,2.84,285.4843,7,9,,1.0,1.0,1.0,0.6488561630249023,be_or_trail
2024-07-10T10:15:00+00:00,EURJPY,buy,BIAS_UP,0.0,2.304946986541275,0.72412109375,0.27587890625,2.52,230.4931,88,10,,1.0,1.0,1.0,0.6533833146095276,be_or_trail
2024-07-10T14:00:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.9052734375,0.0947265625,3.03,-100.1001,15,14,,1.0,1.0,1.0,0.6166660785675049,sl_full
2024-07-10T14:45:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.7578125,0.2421875,2.33,-100.0997,9,14,,1.0,1.0,1.0,0.6510146856307983,sl_full
2024-07-10T14:45:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.87646484375,0.12353515625,2.39,-100.0997,9,14,,1.0,1.0,1.0,0.6250786185264587,sl_full
2024-07-10T14:45:00+00:00,GBPUSD,buy,BIAS_UP,0.0,2.785763940514207,0.79541015625,0.20458984375,2.97,278.5764,66,14,,1.0,1.0,1.0,0.6512191295623779,be_or_trail
2024-07-10T16:00:00+00:00,GBPUSD,buy,BIAS_UP,0.0,3.1104831069396806,0.78271484375,0.21728515625,2.41,311.0483,56,16,,1.0,1.0,1.0,0.6511315703392029,tp2
2024-07-10T16:30:00+00:00,GBPUSD,buy,BIAS_UP,0.0,2.186838085876764,0.80517578125,0.19482421875,2.22,218.6838,46,16,,1.0,1.0,1.0,0.6489726901054382,be_or_trail
2024-07-10T16:45:00+00:00,EURJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.9033203125,0.0966796875,2.46,-100.1002,1,16,,1.0,1.0,1.0,0.60816890001297,sl_full
2024-07-10T17:00:00+00:00,EURJPY,buy,BIAS_UP,0.0,2.298303279491204,0.90283203125,0.09716796875,2.22,229.8306,60,17,,1.0,1.0,1.0,0.6109545826911926,be_or_trail
2024-07-10T17:00:00+00:00,GBPJPY,buy,BIAS_UP,0.0,2.041466728911394,0.91015625,0.08984375,2.23,204.1471,41,17,,1.0,1.0,1.0,0.61195969581604,be_or_trail
2024-07-11T15:15:00+00:00,EURUSD,buy,BIAS_UP,0.0,3.5415438351460207,0.82568359375,0.17431640625,3.26,354.1544,78,15,,1.0,1.0,1.0,0.6427581310272217,be_or_trail
2024-07-11T15:30:00+00:00,EURUSD,buy,BIAS_UP,0.0,2.276717785066915,0.81201171875,0.18798828125,2.5,227.6718,68,15,,1.0,1.0,1.0,0.6444092392921448,be_or_trail
2024-07-11T15:45:00+00:00,EURUSD,buy,BIAS_UP,0.0,2.2128761042391134,0.80224609375,0.19775390625,2.22,221.2876,67,15,,1.0,1.0,1.0,0.6468770503997803,be_or_trail
2024-07-12T10:00:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.7802734375,0.2197265625,2.88,-100.1,129,10,,1.0,1.0,1.0,0.6451924443244934,sl_full
2024-07-12T14:15:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.7587890625,0.2412109375,2.33,-100.1,11,14,,1.0,1.0,1.0,0.6475169062614441,sl_full
2024-07-12T16:30:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.0009999999899901,0.70947265625,0.29052734375,2.46,-100.1,2,16,,1.0,1.0,1.0,0.6700449585914612,sl_full
2024-07-12T16:45:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.75,0.25,2.3,-100.1,1,16,,1.0,1.0,1.0,0.6650064587593079,sl_full
2024-07-17T08:45:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.8818359375,0.1181640625,3.82,-100.1,5,8,,1.0,1.0,1.0,0.6321423649787903,sl_full
2024-07-17T09:30:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.95166015625,0.04833984375,4.0,-100.1,6,9,,1.0,1.0,1.0,0.5917029976844788,sl_full
2024-07-17T09:30:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.88818359375,0.11181640625,2.92,-100.1,2,9,,1.0,1.0,1.0,0.6298004388809204,sl_full
2024-07-17T09:45:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.87060546875,0.12939453125,2.38,-100.1,1,9,,1.0,1.0,1.0,0.6348633170127869,sl_full
2024-07-17T10:00:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.94482421875,0.05517578125,3.38,-100.1,9,10,,1.0,1.0,1.0,0.5943241715431213,sl_full
2024-07-17T10:15:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.935546875,0.064453125,2.6,-100.1,3,10,,1.0,1.0,1.0,0.6000874638557434,sl_full
2024-07-17T10:30:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.9326171875,0.0673828125,2.25,-100.1,7,10,,1.0,1.0,1.0,0.6027909517288208,sl_full
2024-07-23T09:30:00+00:00,EURJPY,sell,BIAS_DOWN,0.0,2.590431809445538,0.264892578125,0.735107421875,2.59,259.0418,48,9,,1.0,1.0,1.0,0.6856728196144104,be_or_trail
2024-07-23T16:45:00+00:00,USDJPY,sell,BIAS_DOWN,0.0,-1.00099999998999,0.17919921875,0.82080078125,3.21,-100.1001,9,16,,1.0,1.0,1.0,0.6511315703392029,sl_full
2024-07-23T17:00:00+00:00,GBPJPY,sell,BIAS_DOWN,0.0,-1.00099999998999,0.1883544921875,0.8116455078125,3.12,-100.0996,8,17,,1.0,1.0,1.0,0.654262125492096,sl_full
2024-07-23T17:30:00+00:00,GBPJPY,sell,BIAS_DOWN,0.0,-1.00099999998999,0.1624755859375,0.8375244140625,2.65,-100.1,6,17,,1.0,1.0,1.0,0.6442933082580566,sl_full
2024-07-23T17:30:00+00:00,USDJPY,sell,BIAS_DOWN,0.0,-1.00099999998999,0.21142578125,0.78857421875,2.43,-100.1004,6,17,,1.0,1.0,1.0,0.662534236907959,sl_full
2024-07-23T17:45:00+00:00,GBPJPY,sell,BIAS_DOWN,0.0,-1.0009999999899901,0.1588134765625,0.8411865234375,2.29,-100.1007,5,17,,1.0,1.0,1.0,0.6418903470039368,sl_full
2024-08-02T07:00:00+00:00,GBPJPY,sell,BIAS_DOWN,0.0,1.7796767472328596,0.14599609375,0.85400390625,3.54,177.9712,9,7,,1.0,1.0,1.0,0.6348059773445129,be_or_trail
2024-08-14T07:45:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.0009999999899901,0.6650390625,0.3349609375,2.3,-100.1,3,7,,1.0,1.0,1.0,0.6664009094238281,sl_full
2024-08-14T08:00:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.0009999999899901,0.74853515625,0.25146484375,2.3,-100.1,2,8,,1.0,1.0,1.0,0.6451634168624878,sl_full
2024-08-16T16:00:00+00:00,XAUUSD,buy,BIAS_UP,0.0,-1.0009999999899866,0.6455078125,0.3544921875,2.24,-100.0667,5,16,,1.0,1.0,1.0,0.6766543984413147,sl_full
2024-08-19T07:30:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.904296875,0.095703125,4.0,-100.1,6,7,,1.0,1.0,1.0,0.6173968315124512,sl_full
2024-08-19T07:45:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.88330078125,0.11669921875,2.9,-100.1,2,7,,1.0,1.0,1.0,0.6251353621482849,sl_full
2024-08-19T08:00:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.81396484375,0.18603515625,3.14,-100.1,4,8,,1.0,1.0,1.0,0.6398687958717346,sl_full
2024-08-19T08:00:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.8466796875,0.1533203125,2.31,-100.1,4,8,,1.0,1.0,1.0,0.6362413167953491,sl_full
2024-08-19T08:45:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.73388671875,0.26611328125,2.25,-100.1,1,8,,1.0,1.0,1.0,0.659523069858551,sl_full
2024-08-19T09:00:00+00:00,EURUSD,buy,BIAS_UP,0.0,2.8085442989288083,0.79443359375,0.20556640625,2.21,280.8544,6,9,,1.0,1.0,1.0,0.6510438919067383,tp2
2024-08-20T08:15:00+00:00,GBPUSD,buy,BIAS_UP,0.0,2.1644130055251143,0.68310546875,0.31689453125,2.37,216.4413,104,8,,1.0,1.0,1.0,0.6662672758102417,be_or_trail
2024-08-20T10:45:00+00:00,XAUUSD,buy,BIAS_UP,0.0,-1.0009999999899903,0.7841796875,0.2158203125,2.9,-100.1032,1,10,,1.0,1.0,1.0,0.6527686715126038,sl_full
2024-08-20T12:45:00+00:00,GBPUSD,buy,BIAS_UP,0.0,3.3145360765865033,0.81982421875,0.18017578125,2.54,331.4536,100,12,,1.0,1.0,1.0,0.6532369256019592,tp2
2024-08-20T13:00:00+00:00,GBPUSD,buy,BIAS_UP,0.0,2.9123745606846385,0.8359375,0.1640625,2.28,291.2375,93,13,,1.0,1.0,1.0,0.6490601301193237,tp2
2024-08-20T15:30:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.00099999998999,0.74609375,0.25390625,2.66,-100.1,30,15,,1.0,1.0,1.0,0.6478078365325928,sl_full
2024-08-20T16:30:00+00:00,EURUSD,buy,BIAS_UP,0.0,-1.0009999999899901,0.84033203125,0.15966796875,2.66,-100.1,2,16,,1.0,1.0,1.0,0.6276354789733887,sl_full
2024-08-21T12:30:00+00:00,GBPUSD,buy,BIAS_UP,0.0,3.3846499869022475,0.93359375,0.06640625,2.59,338.465,182,12,,1.0,1.0,1.0,0.6111220121383667,tp2
2024-08-26T07:00:00+00:00,GBPUSD,buy,BIAS_UP,0.0,-1.0009999999899901,0.80712890625,0.19287109375,3.07,-100.1,1,7,,1.0,1.0,1.0,0.6422662734985352,sl_full
2024-08-26T11:45:00+00:00,GBPUSD,buy,BIAS_UP,0.0,2.806297464230209,0.703125,0.296875,2.21,280.6297,70,11,,1.0,1.0,1.0,0.6785318851470947,tp2
2024-09-13T07:15:00+00:00,XAUUSD,buy,BIAS_UP,0.0,3.2868658338265133,0.84619140625,0.15380859375,3.46,328.6827,75,7,,1.0,1.0,1.0,0.642584502696991,be_or_trail
2024-09-13T07:30:00+00:00,XAUUSD,buy,BIAS_UP,0.0,2.602687019477355,0.85107421875,0.14892578125,2.72,260.2836,30,7,,1.0,1.0,1.0,0.6420060396194458,be_or_trail
2024-09-13T07:45:00+00:00,XAUUSD,buy,BIAS_UP,0.0,2.023829376371278,0.7939453125,0.2060546875,2.21,202.3643,29,7,,1.0,1.0,1.0,0.6564627885818481,be_or_trail
2024-09-13T11:45:00+00:00,EURJPY,sell,BIAS_DOWN,0.0,-1.00099999998999,0.30029296875,0.69970703125,2.43,-100.0987,58,11,,1.0,1.0,1.0,0.7019758820533752,sl_full
2024-09-13T12:15:00+00:00,EURJPY,sell,BIAS_DOWN,0.0,-1.00099999998999,0.143798828125,0.856201171875,2.75,-100.1,57,12,,1.0,1.0,1.0,0.6516866683959961,sl_full
2024-09-20T07:00:00+00:00,XAUUSD,buy,BIAS_UP,0.0,-1.0009999999899921,0.708984375,0.291015625,2.46,-100.122,10,7,,1.0,1.0,1.0,0.6701939702033997,sl_full
2024-09-20T09:30:00+00:00,XAUUSD,buy,BIAS_UP,0.0,2.5851718724441395,0.85546875,0.14453125,2.74,258.5871,98,9,,1.0,1.0,1.0,0.636557400226593,be_or_trail
2024-09-24T11:30:00+00:00,GBPUSD,buy,BIAS_UP,0.0,1.4052306697622285,0.76171875,0.23828125,2.76,140.5231,71,11,,1.0,1.0,1.0,0.6504015922546387,be_or_trail
2024-10-09T17:00:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.90771484375,0.09228515625,4.0,-100.0996,2,17,,1.0,1.0,1.0,0.6085583567619324,sl_full
2024-10-09T17:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.9111328125,0.0888671875,3.08,-100.0998,1,17,,1.0,1.0,1.0,0.6091150045394897,sl_full
2024-10-10T08:30:00+00:00,EURUSD,sell,BIAS_DOWN,0.0,-1.00099999998999,0.1767578125,0.8232421875,3.23,-100.1,1,8,,1.0,1.0,1.0,0.6580799221992493,sl_full
2024-10-10T08:45:00+00:00,EURUSD,sell,BIAS_DOWN,0.0,2.295514622209435,0.1380615234375,0.8619384765625,2.78,229.5514,199,8,,1.0,1.0,1.0,0.6438006162643433,time_exit
2024-10-14T07:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.71826171875,0.28173828125,2.49,-100.0996,54,7,,1.0,1.0,1.0,0.6588748097419739,sl_full
2024-10-14T08:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.83740234375,0.16259765625,2.64,-100.0993,2,8,,1.0,1.0,1.0,0.6350067853927612,sl_full
2024-10-14T09:15:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.7998046875,0.2001953125,2.22,-100.1001,2,9,,1.0,1.0,1.0,0.6508103013038635,sl_full
2024-10-18T16:00:00+00:00,XAUUSD,buy,BIAS_UP,0.0,2.327246804351223,0.70947265625,0.29052734375,2.46,232.768,60,16,,1.0,1.0,1.0,0.671610951423645,be_or_trail
2024-10-18T16:15:00+00:00,XAUUSD,buy,BIAS_UP,0.0,2.2651596871333175,0.78564453125,0.21435546875,2.42,226.5588,51,16,,1.0,1.0,1.0,0.6576091647148132,be_or_trail
2024-10-22T16:45:00+00:00,XAUUSD,buy,BIAS_UP,0.0,-1.0009999999899897,0.91748046875,0.08251953125,4.0,-100.0983,14,16,,1.0,1.0,1.0,0.6254758238792419,sl_full
2024-10-23T10:30:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.875,0.125,3.75,-100.1019,3,10,,1.0,1.0,1.0,0.6230951547622681,sl_full
2024-10-23T10:30:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.0009999999899901,0.8203125,0.1796875,3.2,-100.1008,4,10,,1.0,1.0,1.0,0.633372962474823,sl_full
2024-10-23T10:45:00+00:00,GBPJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.86474609375,0.13525390625,2.79,-100.0993,2,10,,1.0,1.0,1.0,0.6271235346794128,sl_full
2024-10-23T10:45:00+00:00,USDJPY,buy,BIAS_UP,0.0,-1.00099999998999,0.80859375,0.19140625,2.49,-100.1001,3,10,,1.0,1.0,1.0,0.6358104944229126,sl_full
